document_id;document_number;document_type_id;document_name;document_description;document_date;file_path;original_filename;file_extension;file_size;is_minutes;minutes_number;document_status;signature_date;document_version;observations;is_confidential;is_active;created_at;created_by_user_id;updated_at;updated_by_user_id;project_id
;;28;2021_6520_orden de pago_1.pdf;;26/08/2021;2021_6520_orden de pago_1.pdf;2021_6520_orden de pago_1.pdf;.pdf;;;;;;;OP 474 VALOR 4.320.000;;1;;1019128154;;;6520
;;28;2021_6520_orden de pago_2.pdf;;26/08/2021;2021_6520_orden de pago_2.pdf;2021_6520_orden de pago_2.pdf;.pdf;;;;;;;OP 475 VALOR 4.320.000;;1;;1019128154;;;6520
;;28;2021_6520_orden de pago_3.pdf;;26/08/2021;2021_6520_orden de pago_3.pdf;2021_6520_orden de pago_3.pdf;.pdf;;;;;;;OP 476 VALOR 9.030.000;;1;;1019128154;;;6520
;;28;2021_6520_orden de pago_4.pdf;;26/08/2021;2021_6520_orden de pago_4.pdf;2021_6520_orden de pago_4.pdf;.pdf;;;;;;;OP 477 VALOR 4.320.000;;1;;1019128154;;;6520
;;28;2021_6520_orden de pago_6.pdf;;26/08/2021;2021_6520_orden de pago_6.pdf;2021_6520_orden de pago_6.pdf;.pdf;;;;;;;OP 479 VALOR 4.500.000;;1;;1019128154;;;6520
;;28;2021_6520_orden de pago_7.pdf;;26/08/2021;2021_6520_orden de pago_7.pdf;2021_6520_orden de pago_7.pdf;.pdf;;;;;;;OP 480 VALOR 6.000.000;;1;;1019128154;;;6520
;;28;2020_6486_orden de pago_2.pdf;;26/08/2021;2020_6486_orden de pago_2.pdf;2020_6486_orden de pago_2.pdf;.pdf;;;;;;;OP 512 VALOR: $2,720,000;;1;;1082949739;;;6486
;;28;2021_6511_orden de pago_4.pdf;;26/08/2021;2021_6511_orden de pago_4.pdf;2021_6511_orden de pago_4.pdf;.pdf;;;;;;;OP 494 VALOR 5.523.937;;1;;1019128154;;;6511
;;28;2021_6511_orden de pago_5.pdf;;26/08/2021;2021_6511_orden de pago_5.pdf;2021_6511_orden de pago_5.pdf;.pdf;;;;;;;OP 495 VALOR 2.750.000;;1;;1019128154;;;6511
;;28;2020_6486_orden de pago_3.pdf;;26/08/2021;2020_6486_orden de pago_3.pdf;2020_6486_orden de pago_3.pdf;.pdf;;;;;;;OP 514 VALOR: $2,720,000;;1;;1082949739;;;6486
;;28;2020_6474_orden de pago_2.pdf;;26/08/2021;2020_6474_orden de pago_2.pdf;2020_6474_orden de pago_2.pdf;.pdf;;;;;;;OP 519 VALOR:  $3,000,000;;1;;1082949739;;;6474
;;28;2020_6488_orden de pago_3.pdf;;26/08/2021;2020_6488_orden de pago_3.pdf;2020_6488_orden de pago_3.pdf;.pdf;;;;;;;OP 536 VALOR:  $16,800,000;;1;;1082949739;;;6488
;;28;2020_6488_orden de pago_4.pdf;;26/08/2021;2020_6488_orden de pago_4.pdf;2020_6488_orden de pago_4.pdf;.pdf;;;;;;;OP- 538 VALOR:$19,600,000;;1;;1082949739;;;6488
;;28;2018_6199_orden de pago_14.pdf;;26/08/2021;2018_6199_orden de pago_14.pdf;2018_6199_orden de pago_14.pdf;.pdf;;;;;;;"OP:1126
VALOR: 569.700";;1;;1072188275;;;6199
;;28;2020_6495_orden de pago_1.pdf;;26/08/2021;2020_6495_orden de pago_1.pdf;2020_6495_orden de pago_1.pdf;.pdf;;;;;;;OP-560 VALOR: $3,000,000;;1;;1082949739;;;6495
;;28;2020_6489_orden de pago_6.pdf;;26/08/2021;2020_6489_orden de pago_6.pdf;2020_6489_orden de pago_6.pdf;.pdf;;;;;;;OP 566 VALOR:  $4,552,000;;1;;1082949739;;;6489
;;28;2020_6489_orden de pago_8.pdf;;26/08/2021;2020_6489_orden de pago_8.pdf;2020_6489_orden de pago_8.pdf;.pdf;;;;;;;OP-568 VALOR: $5,007,200;;1;;1082949739;;;6489
;;28;2020_6489_orden de pago_9.pdf;;26/08/2021;2020_6489_orden de pago_9.pdf;2020_6489_orden de pago_9.pdf;.pdf;;;;;;;OP 569 VALOR: $5,007,200;;1;;1082949739;;;6489
;;28;2020_6451_orden de pago_7.pdf;;26/08/2021;2020_6451_orden de pago_7.pdf;2020_6451_orden de pago_7.pdf;.pdf;;;;;;;OP 570 VALOR: $738,220;;1;;1082949739;;;6451
;;28;2021_6512_orden de pago_1.pdf;;26/08/2021;2021_6512_orden de pago_1.pdf;2021_6512_orden de pago_1.pdf;.pdf;;;;;;;"OP: 1207
VALOR: 5.826.623";;1;;1072188275;;;6512
;;28;2020_6458_orden de pago_6.pdf;;26/08/2021;2020_6458_orden de pago_6.pdf;2020_6458_orden de pago_6.pdf;.pdf;;;;;;;"OP: 1208
VALOR: 1.731.051";;1;;1072188275;;;6458
;;28;2020_6500_orden de pago_6.pdf;;27/08/2021;2020_6500_orden de pago_6.pdf;2020_6500_orden de pago_6.pdf;.pdf;;;;;;;"OP: 1210
VALOR: 189.469";;1;;1072188275;;;6500
;;28;2015_5937_orden de pago_2.pdf;;27/08/2021;2015_5937_orden de pago_2.pdf;2015_5937_orden de pago_2.pdf;.pdf;;;;;;;"OP: 1215
VALOR: 17.289.600";;1;;1072188275;;;5937
;;28;2015_5937_orden de pago_3.pdf;;27/08/2021;2015_5937_orden de pago_3.pdf;2015_5937_orden de pago_3.pdf;.pdf;;;;;;;"OP: 1216
VALOR: 25.934.400";;1;;1072188275;;;5937
;;28;2016_6094_orden de pago_1.pdf;;30/08/2021;2016_6094_orden de pago_1.pdf;2016_6094_orden de pago_1.pdf;.pdf;;;;;;;"OP: 1275
VALOR: 31.450.000";;1;;1072188275;;;6094
;;28;2020_6470_orden de pago_1.pdf;;31/08/2021;2020_6470_orden de pago_1.pdf;2020_6470_orden de pago_1.pdf;.pdf;;;;;;;OP 598 VALOR 6.000.000 SAR 71;;1;;1019128154;;;6470
;;28;2020_6452_orden de pago_48.pdf;;31/08/2021;2020_6452_orden de pago_48.pdf;2020_6452_orden de pago_48.pdf;.pdf;;;;;;;OP 747 VALOR 60.710;;1;;1019128154;;;6452
;;11;2017_6178_acta de liquidacion_1.pdf;;31/08/2021;2017_6178_acta de liquidacion_1.pdf;2017_6178_acta de liquidacion_1.pdf;.pdf;;;;;;;ACTA DE LIQUIDACIÓN E INFORME DE ACTIVIDADES;;1;;52370662;;;6178
;;11;2016_6056_acta de liquidacion_1.pdf;;31/08/2021;2016_6056_acta de liquidacion_1.pdf;2016_6056_acta de liquidacion_1.pdf;.pdf;;;;;;;ACTA DE LIQUIDACIÓN ;;1;;52370662;;;6056
;;28;2020_6464_orden de pago_2.pdf;;31/08/2021;2020_6464_orden de pago_2.pdf;2020_6464_orden de pago_2.pdf;.pdf;;;;;;;"OP. 1399
VALOR: 52.058";;1;;1072188275;;;6464
;;28;2019_6440_orden de pago_4.pdf;;31/08/2021;2019_6440_orden de pago_4.pdf;2019_6440_orden de pago_4.pdf;.pdf;;;;;;;"OP: 1400
VALOR: 974.619";;1;;1072188275;;;6440
;;28;2020_6488_orden de pago_5.pdf;;31/08/2021;2020_6488_orden de pago_5.pdf;2020_6488_orden de pago_5.pdf;.pdf;;;;;;;"OP: 1401
VALOR: 626.368";;1;;1072188275;;;6488
;;28;2019_6412_orden de pago_7.pdf;;31/08/2021;2019_6412_orden de pago_7.pdf;2019_6412_orden de pago_7.pdf;.pdf;;;;;;;"OP: 1403
VALOR: 19.937.574";;1;;1072188275;;;6412
;;16;2020_6502_anexo_3.pdf;;31/08/2021;2020_6502_anexo_3.pdf;2020_6502_anexo_3.pdf;.pdf;;;;;;;PRESUPUESTO 1;;1;;1015453562;;;6502
;;28;2021_6509_orden de pago_29.pdf;;31/08/2021;2021_6509_orden de pago_29.pdf;2021_6509_orden de pago_29.pdf;.pdf;;;;;;;"OP: 1548
VALOR: 49.966.500";;1;;1072188275;;;6509
;;28;2020_6489_orden de pago_10.pdf;;1/09/2021;2020_6489_orden de pago_10.pdf;2020_6489_orden de pago_10.pdf;.pdf;;;;;;;OP 802 VALOR 7.735.000 AVANCE ;;1;;1019128154;;;6489
;;99;2020_6489_otras actas_2.pdf;;1/09/2021;2020_6489_otras actas_2.pdf;2020_6489_otras actas_2.pdf;.pdf;;;;;;;OP 802 VALOR 7.735.000 AVANCE;;1;;1019128154;;;6489
;;28;2019_6325_orden de pago_1.pdf;;1/09/2021;2019_6325_orden de pago_1.pdf;2019_6325_orden de pago_1.pdf;.pdf;;;;;;;"OP: 1477
VALOR: 1.543";;1;;1072188275;;;6325
;;28;2019_6325_orden de pago_2.pdf;;1/09/2021;2019_6325_orden de pago_2.pdf;2019_6325_orden de pago_2.pdf;.pdf;;;;;;;"OP: 1478
VALOR: 2.314";;1;;1072188275;;;6325
;;28;2019_6443_orden de pago_3.pdf;;1/09/2021;2019_6443_orden de pago_3.pdf;2019_6443_orden de pago_3.pdf;.pdf;;;;;;;"OP; 1485
VALOR: 38.940";;1;;1072188275;;;6443
;;4;2021_6519_minuta_4.pdf;;14/05/2021;2021_6519_minuta_4.pdf;2021_6519_minuta_4.pdf;.pdf;;;;;;;MINUTA;;1;;1015453562;;;6519
;;3;2016_6054_acta de suspension_2.pdf;;24/05/2021;2016_6054_acta de suspension_2.pdf;2016_6054_acta de suspension_2.pdf;.pdf;;;;;;;SUSPENSION N° 2;;1;;52370662;;;6054
;;3;2016_6054_acta de suspension_3.pdf;;24/05/2021;2016_6054_acta de suspension_3.pdf;2016_6054_acta de suspension_3.pdf;.pdf;;;;;;;SUSPENSION N° 3;;1;;52370662;;;6054
;;28;2015_5939_orden de pago_11.pdf;;26/05/2021;2015_5939_orden de pago_11.pdf;2015_5939_orden de pago_11.pdf;.pdf;;;;;;;OP 3410 VALOR 1,630,400;;1;;52336149;;;5939
;;28;2021_6509_orden de pago_7.pdf;;27/05/2021;2021_6509_orden de pago_7.pdf;2021_6509_orden de pago_7.pdf;.pdf;;;;;;;OP 2617 VALOR 2.376.655;;1;;1019128154;;;6509
;;99;2021_6523_otras actas_1.pdf;;23/06/2021;2021_6523_otras actas_1.pdf;2021_6523_otras actas_1.pdf;.pdf;;;;;;;AVAL DE FACULTAD;;1;;1015453562;;;6523
;;4;2021_6526_minuta_1.pdf;;23/06/2021;2021_6526_minuta_1.pdf;2021_6526_minuta_1.pdf;.pdf;;;;;;;MINUTA;;1;;1015453562;;;6526
;;4;2021_6527_minuta_1.pdf;;23/06/2021;2021_6527_minuta_1.pdf;2021_6527_minuta_1.pdf;.pdf;;;;;;;"MINUTA MARCO 542
";;1;;1015453562;;;6527
;;4;2021_6528_minuta_1.pdf;;24/06/2021;2021_6528_minuta_1.pdf;2021_6528_minuta_1.pdf;.pdf;;;;;;;MINUTA;;1;;1015453562;;;6528
;;21;2021_6528_propuesta_1.pdf;;24/06/2021;2021_6528_propuesta_1.pdf;2021_6528_propuesta_1.pdf;.pdf;;;;;;;PROPUESTA;;1;;1015453562;;;6528
;;20;2021_6529_estudio tecnico_1.pdf;;24/06/2021;2021_6529_estudio tecnico_1.pdf;2021_6529_estudio tecnico_1.pdf;.pdf;;;;;;;;;1;;52738496;;;6529
;;99;2021_6518_otras actas_4.pdf;;29/06/2021;2021_6518_otras actas_4.pdf;2021_6518_otras actas_4.pdf;.pdf;;;;;;;SOLICITUD CREACIÓN FINANCIERA;;1;;52738496;;;6518
;;26;2020_6500_polizas_2.pdf;;29/06/2021;2020_6500_polizas_2.pdf;2020_6500_polizas_2.pdf;.pdf;;;;;;;POLIZA INICIAL CUMPLIMIENTO;;1;;1069492314;;;6500
;;28;2020_6493_orden de pago_3.pdf;;9/07/2021;2020_6493_orden de pago_3.pdf;2020_6493_orden de pago_3.pdf;.pdf;;;;;;;OP 8168 VALOR 1,536,761;;1;;1030606811;;;6493
;;28;2017_6218_orden de pago_7.pdf;;9/07/2021;2017_6218_orden de pago_7.pdf;2017_6218_orden de pago_7.pdf;.pdf;;;;;;;OP 8171 VALOR 105,049,911;;1;;1030606811;;;6218
;;28;2017_6108_orden de pago_4.pdf;;13/07/2021;2017_6108_orden de pago_4.pdf;2017_6108_orden de pago_4.pdf;.pdf;;;;;;;OP 8088 VALOR: 9,868,969;;1;;1002236257;;;6108
;;28;2021_6508_orden de pago_22.pdf;;14/07/2021;2021_6508_orden de pago_22.pdf;2021_6508_orden de pago_22.pdf;.pdf;;;;;;;OP 2952 VALOR 84.120 CODENSA S.A;;1;;1019128154;;;6508
;;28;2021_6508_orden de pago_23.pdf;;14/07/2021;2021_6508_orden de pago_23.pdf;2021_6508_orden de pago_23.pdf;.pdf;;;;;;;OP 2953 VALOR 57.789 COMCEL;;1;;1019128154;;;6508
;;28;2018_6257_orden de pago_1.pdf;;14/07/2021;2018_6257_orden de pago_1.pdf;2018_6257_orden de pago_1.pdf;.pdf;;;;;;;OP 2993 VALOR 553.795 POLIZA;;1;;1019128154;;;6257
;;28;2021_6517_orden de pago_1.pdf;;14/07/2021;2021_6517_orden de pago_1.pdf;2021_6517_orden de pago_1.pdf;.pdf;;;;;;;OP 2994 VALOR 2.266.671;;1;;1019128154;;;6517
;;28;2017_6156_orden de pago_1.pdf;;14/07/2021;2017_6156_orden de pago_1.pdf;2017_6156_orden de pago_1.pdf;.pdf;;;;;;;OP 2995-2996 VALOR 152.525.896-228.788.844;;1;;1019128154;;;6156
;;28;2017_6218_orden de pago_10.pdf;;14/07/2021;2017_6218_orden de pago_10.pdf;2017_6218_orden de pago_10.pdf;.pdf;;;;;;;OP 3063 VALOR 125.255.869 OFICIO;;1;;1019128154;;;6218
;;11;2016_6113_acta de liquidacion_1.pdf;;14/07/2021;2016_6113_acta de liquidacion_1.pdf;2016_6113_acta de liquidacion_1.pdf;.pdf;;;;;;;ACTA DE LIQUIDACION ;;1;;52370662;;;6113
;;99;2011_5458_otras actas_1.pdf;;28/07/2021;2011_5458_otras actas_1.pdf;2011_5458_otras actas_1.pdf;.pdf;;;;;;;ACTA DE RECIBO A SATISFACCION ;;1;;52370662;;;5458
;;99;2019_6306_otras actas_4.pdf;;28/07/2021;2019_6306_otras actas_4.pdf;2019_6306_otras actas_4.pdf;.pdf;;;;;;;ACTA DE RECIBO FINAL ;;1;;52370662;;;6306
;;23;2016_6098_modificatorio_1.pdf;;3/08/2021;2016_6098_modificatorio_1.pdf;2016_6098_modificatorio_1.pdf;.pdf;;;;;;;MODIFICATORIO N° 5;;1;;52370662;;;6098
;;11;2015_5898_acta de liquidacion_1.PDF;;3/08/2021;2015_5898_acta de liquidacion_1.PDF;2015_5898_acta de liquidacion_1.PDF;.pdf;;;;;;;ACTA DE LIQUIDACION ;;1;;52370662;;;5898
;;22;2016_6098_adicion_1.PDF;;3/08/2021;2016_6098_adicion_1.PDF;2016_6098_adicion_1.PDF;.pdf;;;;;;;ADICION Y PRORROGA ;;1;;52370662;;;6098
;;16;2018_6252_anexo_9.pdf;;5/08/2021;2018_6252_anexo_9.pdf;2018_6252_anexo_9.pdf;.pdf;;;;;;;INFORME DE SUPERVISION No 1 CORRESPONDIENTE AL MES DE OCTUBRE DE 2018;;1;;1055273127;;;6252
;;16;2018_6252_anexo_10.pdf;;5/08/2021;2018_6252_anexo_10.pdf;2018_6252_anexo_10.pdf;.pdf;;;;;;;INFORME DE SUPERVISION No 2 CORRESPONDIENTE AL MES DE NOVIEMBRE DE 2018;;1;;1055273127;;;6252
;;16;2018_6252_anexo_11.pdf;;5/08/2021;2018_6252_anexo_11.pdf;2018_6252_anexo_11.pdf;.pdf;;;;;;;INFORME DE SUPERVISION No 3 CORRESPONDIENTE AL MES DE DICIEMBRE DE 2018;;1;;1055273127;;;6252
;;16;2018_6252_anexo_12.pdf;;5/08/2021;2018_6252_anexo_12.pdf;2018_6252_anexo_12.pdf;.pdf;;;;;;;INFORME DE SUPERVISION No 4 CORRESPONDIENTE AL MES DE ENERO DE 2019;;1;;1055273127;;;6252
;;16;2018_6252_anexo_13.pdf;;5/08/2021;2018_6252_anexo_13.pdf;2018_6252_anexo_13.pdf;.pdf;;;;;;;INFORME DE SUPERVISION No 5 CORRESPONDIENTE AL MES DE FEBRERO DE 2019;;1;;1055273127;;;6252
;;16;2018_6252_anexo_14.pdf;;5/08/2021;2018_6252_anexo_14.pdf;2018_6252_anexo_14.pdf;.pdf;;;;;;;INFORME DE SUPERVISION No 6 CORRESPONDIENTE AL MES DE MARZO DE 2019;;1;;1055273127;;;6252
;;16;2018_6252_anexo_15.pdf;;5/08/2021;2018_6252_anexo_15.pdf;2018_6252_anexo_15.pdf;.pdf;;;;;;;INFORME DE SUPERVISION No 7 CORRESPONDIENTE AL MES DE ABRIL DE 2019;;1;;1055273127;;;6252
;;16;2018_6252_anexo_16.pdf;;5/08/2021;2018_6252_anexo_16.pdf;2018_6252_anexo_16.pdf;.pdf;;;;;;;INFORME DE SUPERVISION No 8 CORRESPONDIENTE AL MES DE MAYO DE 2019;;1;;1055273127;;;6252
;;27;2014_5851_certificacion de cumplimiento_1.pdf;;5/08/2021;2014_5851_certificacion de cumplimiento_1.pdf;2014_5851_certificacion de cumplimiento_1.pdf;.pdf;;;;;;;CERTIFICACION DE CUMPLIMIENTO ;;1;;52370662;;;5851
;;27;2017_6131_certificacion de cumplimiento_1.pdf;;5/08/2021;2017_6131_certificacion de cumplimiento_1.pdf;2017_6131_certificacion de cumplimiento_1.pdf;.pdf;;;;;;;CERTIFICACION DE CUMPLIMIENTO ;;1;;52370662;;;6131
;;27;2011_5443_certificacion de cumplimiento_1.pdf;;5/08/2021;2011_5443_certificacion de cumplimiento_1.pdf;2011_5443_certificacion de cumplimiento_1.pdf;.pdf;;;;;;;CERTIFICACION DE CUMPLIMIENTO ;;1;;52370662;;;5443
;;27;2011_5448_certificacion de cumplimiento_1.pdf;;5/08/2021;2011_5448_certificacion de cumplimiento_1.pdf;2011_5448_certificacion de cumplimiento_1.pdf;.pdf;;;;;;;CERTIFICACION DE CUMPLIMIENTO ;;1;;52370662;;;5448
;;27;2011_5449_certificacion de cumplimiento_1.pdf;;5/08/2021;2011_5449_certificacion de cumplimiento_1.pdf;2011_5449_certificacion de cumplimiento_1.pdf;.pdf;;;;;;;CERTIFICACION DE CUMPLIMIENTO ;;1;;52370662;;;5449
;;27;2011_5455_certificacion de cumplimiento_1.pdf;;5/08/2021;2011_5455_certificacion de cumplimiento_1.pdf;2011_5455_certificacion de cumplimiento_1.pdf;.pdf;;;;;;;CERTIFICACION DE CUMPLIMIENTO ;;1;;52370662;;;5455
;;27;2011_5456_certificacion de cumplimiento_1.pdf;;5/08/2021;2011_5456_certificacion de cumplimiento_1.pdf;2011_5456_certificacion de cumplimiento_1.pdf;.pdf;;;;;;;CERTIFICACION DE CUMPLIMIENTO ;;1;;52370662;;;5456
;;27;2011_5465_certificacion de cumplimiento_1.pdf;;5/08/2021;2011_5465_certificacion de cumplimiento_1.pdf;2011_5465_certificacion de cumplimiento_1.pdf;.pdf;;;;;;;CERTIFICACION DE CUMPLIMIENTO ;;1;;52370662;;;5465
;;27;2011_5464_certificacion de cumplimiento_1.pdf;;5/08/2021;2011_5464_certificacion de cumplimiento_1.pdf;2011_5464_certificacion de cumplimiento_1.pdf;.pdf;;;;;;;CERTIFICACION DE CUMPLIMIENTO ;;1;;52370662;;;5464
;;27;2015_5937_certificacion de cumplimiento_1.pdf;;5/08/2021;2015_5937_certificacion de cumplimiento_1.pdf;2015_5937_certificacion de cumplimiento_1.pdf;.pdf;;;;;;;CERTIFICACION DE CUMPLIMIENTO;;1;;52370662;;;5937
;;27;2012_5569_certificacion de cumplimiento_1.pdf;;5/08/2021;2012_5569_certificacion de cumplimiento_1.pdf;2012_5569_certificacion de cumplimiento_1.pdf;.pdf;;;;;;;CERTIFICACION DE CUMPLIMIENTO;;1;;52370662;;;5569
;;99;2021_6508_otras actas_2.pdf;;9/08/2021;2021_6508_otras actas_2.pdf;2021_6508_otras actas_2.pdf;.pdf;;;;;;;OP 3412 VALOR 24.593.471 ARREINDO UGI PISO 5;;1;;1019128154;;;6508
;;99;2014_5829_otras actas_15.pdf;;23/08/2021;2014_5829_otras actas_15.pdf;2014_5829_otras actas_15.pdf;.pdf;;;;;;;ACTA DE TERMINACION;;1;;52370662;;;5829
;;28;2015_5951_orden de pago_1.pdf;;24/08/2021;2015_5951_orden de pago_1.pdf;2015_5951_orden de pago_1.pdf;.pdf;;;;;;;OP 3853 $56.077.225;;1;;79120966;;;5951
;;16;2021_6535_anexo_1.pdf;;25/08/2021;2021_6535_anexo_1.pdf;2021_6535_anexo_1.pdf;.pdf;;;;;;;INFORMACIÓN PRESUPUESTAL SECOP II;;1;;52738496;;;6535
;;6;2021_6535_presupuesto_1.pdf;;25/08/2021;2021_6535_presupuesto_1.pdf;2021_6535_presupuesto_1.pdf;.pdf;;;;;;;PRESUPUESTO V1;;1;;52738496;;;6535
;;28;2019_6351_orden de pago_12.pdf;;25/08/2021;2019_6351_orden de pago_12.pdf;2019_6351_orden de pago_12.pdf;.pdf;;;;;;;OP 459-460 VALOR 6.930.647-10.395.971;;1;;1019128154;;;6351
;;28;2019_6417_orden de pago_1.pdf;;25/08/2021;2019_6417_orden de pago_1.pdf;2019_6417_orden de pago_1.pdf;.pdf;;;;;;;OP 467-468 VALOR 833.452-1.250.178;;1;;1019128154;;;6417
;;28;2021_6520_orden de pago_5.pdf;;26/08/2021;2021_6520_orden de pago_5.pdf;2021_6520_orden de pago_5.pdf;.pdf;;;;;;;OP 478 VALOR 3.600.000;;1;;1019128154;;;6520
;;28;2020_6474_orden de pago_3.pdf;;26/08/2021;2020_6474_orden de pago_3.pdf;2020_6474_orden de pago_3.pdf;.pdf;;;;;;;OP 521 VALOR:$6,000,000;;1;;1082949739;;;6474
;;28;2020_6489_orden de pago_7.pdf;;26/08/2021;2020_6489_orden de pago_7.pdf;2020_6489_orden de pago_7.pdf;.pdf;;;;;;;OP-567 VALOR: $4,552,000;;1;;1082949739;;;6489
;;28;2020_6452_orden de pago_47.pdf;;31/08/2021;2020_6452_orden de pago_47.pdf;2020_6452_orden de pago_47.pdf;.pdf;;;;;;;OP 746 VALOR 461.160 FACTURAS;;1;;1019128154;;;6452
;;28;2020_6458_orden de pago_7.pdf;;31/08/2021;2020_6458_orden de pago_7.pdf;2020_6458_orden de pago_7.pdf;.pdf;;;;;;;"OP: 1397
VALOR: 194.360";;1;;1072188275;;;6458
;;16;2020_6502_anexo_2.pdf;;31/08/2021;2020_6502_anexo_2.pdf;2020_6502_anexo_2.pdf;.pdf;;;;;;;CREACION FINANCIERA;;1;;1015453562;;;6502
;;28;2020_6489_orden de pago_11.pdf;;1/09/2021;2020_6489_orden de pago_11.pdf;2020_6489_orden de pago_11.pdf;.pdf;;;;;;;"OP: 1487
VALOR: 7.417.152";;1;;1072188275;;;6489
;;28;2020_6489_orden de pago_12.pdf;;1/09/2021;2020_6489_orden de pago_12.pdf;2020_6489_orden de pago_12.pdf;.pdf;;;;;;;"OP: 1487
VALOR: 7.417.152";;1;;1072188275;;;6489
;;28;2020_6493_orden de pago_4.pdf;;1/09/2021;2020_6493_orden de pago_4.pdf;2020_6493_orden de pago_4.pdf;.pdf;;;;;;;"OP: 1489
VALOR: 773.228";;1;;1072188275;;;6493
;;28;2020_6493_orden de pago_5.pdf;;1/09/2021;2020_6493_orden de pago_5.pdf;2020_6493_orden de pago_5.pdf;.pdf;;;;;;;"OP: 1490
VALOR: 1.159.843";;1;;1072188275;;;6493
;;28;2013_5717_orden de pago_1.pdf;;1/09/2021;2013_5717_orden de pago_1.pdf;2013_5717_orden de pago_1.pdf;.pdf;;;;;;;"OP: 1493
VALOR: 7.944.016";;1;;1072188275;;;5717
;;28;2013_5717_orden de pago_2.pdf;;1/09/2021;2013_5717_orden de pago_2.pdf;2013_5717_orden de pago_2.pdf;.pdf;;;;;;;"OP: 1493
VALOR: 7.944.016";;1;;1072188275;;;5717
;;28;2016_6100_orden de pago_10.pdf;;1/09/2021;2016_6100_orden de pago_10.pdf;2016_6100_orden de pago_10.pdf;.pdf;;;;;;;"OP: 1495
VALOR. 20.000.000";;1;;1072188275;;;6100
;;28;2016_6100_orden de pago_11.pdf;;1/09/2021;2016_6100_orden de pago_11.pdf;2016_6100_orden de pago_11.pdf;.pdf;;;;;;;"OP: 1496
VALOR: 30.000.000";;1;;1072188275;;;6100
;;28;2021_6509_orden de pago_30.pdf;;7/09/2021;2021_6509_orden de pago_30.pdf;2021_6509_orden de pago_30.pdf;.pdf;;;;;;;OP 3728 VALOR 961.704;;1;;1019128154;;;6509
;;28;2017_6171_orden de pago_1.pdf;;7/09/2021;2017_6171_orden de pago_1.pdf;2017_6171_orden de pago_1.pdf;.pdf;;;;;;;OP 3727 VALOR 446.524;;1;;1019128154;;;6171
;;28;2021_6509_orden de pago_31.pdf;;7/09/2021;2021_6509_orden de pago_31.pdf;2021_6509_orden de pago_31.pdf;.pdf;;;;;;;OP 3729 VALOR 721.332;;1;;1019128154;;;6509
;;28;2016_6135_orden de pago_1.pdf;;7/09/2021;2016_6135_orden de pago_1.pdf;2016_6135_orden de pago_1.pdf;.pdf;;;;;;;OP 3854 $950.000;;1;;79120966;;;6135
;;28;2020_6461_orden de pago_8.pdf;;7/09/2021;2020_6461_orden de pago_8.pdf;2020_6461_orden de pago_8.pdf;.pdf;;;;;;;OP 3855 $1.434.887;;1;;79120966;;;6461
;;11;2016_6104_acta de liquidacion_1.pdf;;7/09/2021;2016_6104_acta de liquidacion_1.pdf;2016_6104_acta de liquidacion_1.pdf;.pdf;;;;;;;;;1;;1055273127;;;6104
;;11;2016_6081_acta de liquidacion_1.pdf;;7/09/2021;2016_6081_acta de liquidacion_1.pdf;2016_6081_acta de liquidacion_1.pdf;.pdf;;;;;;;;;1;;1055273127;;;6081
;;28;2020_6458_orden de pago_8.pdf;;8/09/2021;2020_6458_orden de pago_8.pdf;2020_6458_orden de pago_8.pdf;.pdf;;;;;;;OP 3920-3921 VALOR 4.792.484-7.188.725;;1;;1019128154;;;6458
;;28;2015_5938_orden de pago_1.pdf;;8/09/2021;2015_5938_orden de pago_1.pdf;2015_5938_orden de pago_1.pdf;.pdf;;;;;;;OP 3924-3925 VALOR 3.338.922-5.008.383;;1;;1019128154;;;5938
;;28;2021_6512_orden de pago_2.pdf;;8/09/2021;2021_6512_orden de pago_2.pdf;2021_6512_orden de pago_2.pdf;.pdf;;;;;;;OP 3926-3927 VALOR 18.976.320-28.464.480;;1;;1019128154;;;6512
;;28;2016_6113_orden de pago_1.pdf;;8/09/2021;2016_6113_orden de pago_1.pdf;2016_6113_orden de pago_1.pdf;.pdf;;;;;;;OP 3967-3968 VALOR 4.904.982-7.357.473;;1;;1019128154;;;6113
;;28;2020_6461_orden de pago_9.pdf;;8/09/2021;2020_6461_orden de pago_9.pdf;2020_6461_orden de pago_9.pdf;.pdf;;;;;;;OP 3969 VALOR 38.080;;1;;1019128154;;;6461
;;28;2019_6351_orden de pago_13.pdf;;8/09/2021;2019_6351_orden de pago_13.pdf;2019_6351_orden de pago_13.pdf;.pdf;;;;;;;OP 3971 VALOR 1.428.277;;1;;1019128154;;;6351
;;28;2019_6334_orden de pago_4.pdf;;8/09/2021;2019_6334_orden de pago_4.pdf;2019_6334_orden de pago_4.pdf;.pdf;;;;;;;OP 3973 VALOR 301.608;;1;;1019128154;;;6334
;;28;2021_6526_orden de pago_2.pdf;;8/09/2021;2021_6526_orden de pago_2.pdf;2021_6526_orden de pago_2.pdf;.pdf;;;;;;;OP 3974 VALOR 370.652;;1;;1019128154;;;6526
;;28;2018_6199_orden de pago_15.pdf;;8/09/2021;2018_6199_orden de pago_15.pdf;2018_6199_orden de pago_15.pdf;.pdf;;;;;;;OP 3975 VALOR 7.261.692;;1;;1019128154;;;6199
